sample,datetime,wtemp_p_1,wtrhgt__2,batt_mi_3
7865,09/25/2015 02:10:00,20.9,0,3.55
7866,09/25/2015 02:15:00,20.9,0,3.55
7867,09/25/2015 02:20:00,20.9,0,3.55
7868,09/25/2015 02:25:00,20.9,0,3.55
7869,09/25/2015 02:30:00,20.9,0,3.55
7870,09/25/2015 02:35:00,20.9,0,3.55
7871,09/25/2015 02:40:00,20.9,0,3.55
7872,09/25/2015 02:45:00,20.9,0,3.55
7873,09/25/2015 02:50:00,20.9,0,3.55
7874,09/25/2015 02:55:00,20.9,0,3.55
7875,09/25/2015 03:00:00,20.9,0,3.55
7876,09/25/2015 03:05:00,20.9,0,3.55
7877,09/25/2015 03:10:00,20.9,0,3.55
7878,09/25/2015 03:15:00,20.9,0,3.55
7879,09/25/2015 03:20:00,20.9,0,3.55
7880,09/25/2015 03:25:00,20.9,0,3.55
7881,09/25/2015 03:30:00,20.9,0,3.55
7882,09/25/2015 03:35:00,20.9,0,3.55
7883,09/25/2015 03:40:00,20.9,0,3.55
7884,09/25/2015 03:45:00,20.9,0,3.55
7885,09/25/2015 03:50:00,20.9,0,3.55
7886,09/25/2015 03:55:00,20.9,0,3.55
7887,09/25/2015 04:00:00,20.9,0,3.55
7888,09/25/2015 04:05:00,20.9,0,3.55
7889,09/25/2015 04:10:00,20.9,0,3.55
7890,09/25/2015 04:15:00,20.9,0,3.55
7891,09/25/2015 04:20:00,20.9,0,3.55
7892,09/25/2015 04:25:00,20.9,0,3.55
7893,09/25/2015 04:30:00,20.9,0,3.55
7894,09/25/2015 04:35:00,20.9,0,3.55
7895,09/25/2015 04:40:00,20.9,0,3.55
7896,09/25/2015 04:45:00,20.9,0,3.55
7897,09/25/2015 04:50:00,20.6,0,3.55
7898,09/25/2015 04:55:00,20.6,0,3.55
7899,09/25/2015 05:00:00,20.6,0,3.55
7900,09/25/2015 05:05:00,20.6,0,3.55
7901,09/25/2015 05:10:00,20.6,0,3.55
7902,09/25/2015 05:15:00,20.6,0,3.55
7903,09/25/2015 05:20:00,20.6,0,3.55
7904,09/25/2015 05:25:00,20.6,0,3.55
7905,09/25/2015 05:30:00,20.6,0,3.55
7906,09/25/2015 05:35:00,20.6,0,3.55
7907,09/25/2015 05:40:00,20.6,0,3.55
7908,09/25/2015 05:45:00,20.6,0,3.55
7909,09/25/2015 05:50:00,20.6,0,3.55
7910,09/25/2015 05:55:00,20.6,0,3.55
7911,09/25/2015 06:00:00,20.6,0,3.55
7912,09/25/2015 06:05:00,20.6,0,3.55
7913,09/25/2015 06:10:00,20.6,0,3.55
7914,09/25/2015 06:15:00,20.6,0,3.55
7915,09/25/2015 06:20:00,20.6,0,3.55
7916,09/25/2015 06:25:00,20.6,0,3.55
7917,09/25/2015 06:30:00,20.6,0,3.55
7918,09/25/2015 06:35:00,20.6,0,3.55
7919,09/25/2015 06:40:00,20.6,0,3.55
7920,09/25/2015 06:45:00,20.6,0,3.55
7921,09/25/2015 06:50:00,20.6,0,3.55
7922,09/25/2015 06:55:00,20.6,0,3.55
7923,09/25/2015 07:00:00,20.6,0,3.55
7924,09/25/2015 07:05:00,20.6,0,3.55
7925,09/25/2015 07:10:00,20.6,0,3.55
7926,09/25/2015 07:15:00,20.6,0,3.55
7927,09/25/2015 07:20:00,20.6,0,3.55
7928,09/25/2015 07:25:00,20.6,0,3.55
7929,09/25/2015 07:30:00,20.6,0,3.55
7930,09/25/2015 07:35:00,20.6,0,3.55
7931,09/25/2015 07:40:00,20.6,0,3.55
7932,09/25/2015 07:45:00,20.6,0,3.55
7933,09/25/2015 07:50:00,20.6,0,3.55
7934,09/25/2015 07:55:00,20.6,0,3.55
7935,09/25/2015 08:00:00,20.6,0,3.55
7936,09/25/2015 08:05:00,20.6,0,3.55
7937,09/25/2015 08:10:00,20.6,0,3.55
7938,09/25/2015 08:15:00,20.6,0,3.55
7939,09/25/2015 08:20:00,20.6,0,3.55
7940,09/25/2015 08:25:00,20.6,0,3.55
7941,09/25/2015 08:30:00,20.6,0,3.55
7942,09/25/2015 08:35:00,20.6,0,3.55
7943,09/25/2015 08:40:00,20.6,0,3.55
7944,09/25/2015 08:45:00,20.6,0,3.55
7945,09/25/2015 08:50:00,20.6,0,3.55
7946,09/25/2015 08:55:00,20.6,0,3.55
7947,09/25/2015 09:00:00,20.6,0,3.55
7948,09/25/2015 09:05:00,20.6,0,3.55
7949,09/25/2015 09:10:00,20.6,0,3.55
7950,09/25/2015 09:15:00,20.6,0,3.55
7951,09/25/2015 09:20:00,20.6,0,3.55
7952,09/25/2015 09:25:00,20.6,0,3.55
7953,09/25/2015 09:30:00,20.6,0,3.55
7954,09/25/2015 09:35:00,20.6,0,3.55
7955,09/25/2015 09:40:00,20.6,0,3.55
7956,09/25/2015 09:45:00,20.6,0,3.55
7957,09/25/2015 09:50:00,20.6,0,3.55
7958,09/25/2015 09:55:00,20.6,0,3.55
7959,09/25/2015 10:00:00,20.6,0,3.55
7960,09/25/2015 10:05:00,20.6,0,3.55
7961,09/25/2015 10:10:00,20.6,0,3.55
7962,09/25/2015 10:15:00,20.6,0,3.55
7963,09/25/2015 10:20:00,20.6,0,3.55
7964,09/25/2015 10:25:00,20.6,0,3.55
7965,09/25/2015 10:30:00,20.6,0,3.55
7966,09/25/2015 10:35:00,20.6,0,3.55
7967,09/25/2015 10:40:00,20.6,0,3.55
7968,09/25/2015 10:45:00,20.6,0,3.55
7969,09/25/2015 10:50:00,20.6,0,3.55
7970,09/25/2015 10:55:00,20.6,0,3.55
7971,09/25/2015 11:00:00,20.6,0,3.55
7972,09/25/2015 11:05:00,20.6,0,3.55
7973,09/25/2015 11:10:00,20.6,0,3.55
7974,09/25/2015 11:15:00,20.6,0,3.55
7975,09/25/2015 11:20:00,20.6,0,3.55
7976,09/25/2015 11:25:00,20.6,0,3.55
7977,09/25/2015 11:30:00,20.6,0,3.55
7978,09/25/2015 11:35:00,20.6,0,3.55
7979,09/25/2015 11:40:00,20.6,0,3.55
7980,09/25/2015 11:45:00,20.6,0,3.55
7981,09/25/2015 11:50:00,20.6,0,3.55
7982,09/25/2015 11:55:00,20.6,0,3.55
7983,09/25/2015 12:00:00,20.6,1,3.55
7984,09/25/2015 12:05:00,20.6,1,3.55
7985,09/25/2015 12:10:00,20.6,1,3.55
7986,09/25/2015 12:15:00,20.6,1,3.55
7987,09/25/2015 12:20:00,20.6,1,3.55
7988,09/25/2015 12:25:00,20.6,1,3.55
7989,09/25/2015 12:30:00,20.6,1,3.55
7990,09/25/2015 12:35:00,20.6,1,3.55
7991,09/25/2015 12:40:00,20.6,1,3.55
7992,09/25/2015 12:45:00,20.6,1,3.55
7993,09/25/2015 12:50:00,20.6,1,3.55
7994,09/25/2015 12:55:00,20.6,1,3.55
7995,09/25/2015 13:00:00,20.6,0,3.55
7996,09/25/2015 13:05:00,20.6,0,3.55
7997,09/25/2015 13:10:00,20.6,0,3.55
7998,09/25/2015 13:15:00,20.6,1,3.56
7999,09/25/2015 13:20:00,20.6,0,3.56
8000,09/25/2015 13:25:00,20.6,1,3.55
8001,09/25/2015 13:30:00,20.6,1,3.56
8002,09/25/2015 13:35:00,20.6,1,3.55
8003,09/25/2015 13:40:00,20.6,1,3.56
8004,09/25/2015 13:45:00,20.6,1,3.55
8005,09/25/2015 13:50:00,20.6,1,3.55
8006,09/25/2015 13:55:00,20.6,1,3.55
8007,09/25/2015 14:00:00,20.6,1,3.56
8008,09/25/2015 14:05:00,20.6,1,3.55
8009,09/25/2015 14:10:00,20.6,1,3.56
8010,09/25/2015 14:15:00,20.6,1,3.56
8011,09/25/2015 14:20:00,20.6,1,3.56
8012,09/25/2015 14:25:00,20.6,1,3.56
8013,09/25/2015 14:30:00,20.6,1,3.56
8014,09/25/2015 14:35:00,20.6,1,3.56
8015,09/25/2015 14:40:00,20.6,1,3.56
8016,09/25/2015 14:45:00,20.6,1,3.56
8017,09/25/2015 14:50:00,20.6,1,3.56
8018,09/25/2015 14:55:00,20.6,1,3.56
8019,09/25/2015 15:00:00,20.6,1,3.56
8020,09/25/2015 15:05:00,20.6,1,3.56
8021,09/25/2015 15:10:00,20.6,1,3.56
8022,09/25/2015 15:15:00,20.6,1,3.56
8023,09/25/2015 15:20:00,20.6,1,3.56
8024,09/25/2015 15:25:00,20.6,1,3.56
8025,09/25/2015 15:30:00,20.6,1,3.56
8026,09/25/2015 15:35:00,20.6,1,3.56
8027,09/25/2015 15:40:00,20.6,1,3.56
8028,09/25/2015 15:45:00,20.6,1,3.56
8029,09/25/2015 15:50:00,20.6,1,3.56
8030,09/25/2015 15:55:00,20.6,1,3.56
8031,09/25/2015 16:00:00,20.6,1,3.56
8032,09/25/2015 16:05:00,20.6,1,3.56
8033,09/25/2015 16:10:00,20.6,1,3.56
8034,09/25/2015 16:15:00,20.6,1,3.56
8035,09/25/2015 16:20:00,20.6,1,3.56
8036,09/25/2015 16:25:00,20.6,1,3.56
8037,09/25/2015 16:30:00,20.6,1,3.56
8038,09/25/2015 16:35:00,20.6,1,3.56
8039,09/25/2015 16:40:00,20.6,1,3.56
8040,09/25/2015 16:45:00,20.6,1,3.56
8041,09/25/2015 16:50:00,20.6,1,3.56
8042,09/25/2015 16:55:00,20.6,1,3.56
8043,09/25/2015 17:00:00,20.6,1,3.56
8044,09/25/2015 17:05:00,20.6,1,3.56
8045,09/25/2015 17:10:00,20.6,1,3.56
8046,09/25/2015 17:15:00,20.6,1,3.56
8047,09/25/2015 17:20:00,20.6,1,3.56
8048,09/25/2015 17:25:00,20.6,1,3.56
8049,09/25/2015 17:30:00,20.6,1,3.56
8050,09/25/2015 17:35:00,20.6,1,3.56
8051,09/25/2015 17:40:00,20.6,1,3.56
8052,09/25/2015 17:45:00,20.6,1,3.56
8053,09/25/2015 17:50:00,20.6,1,3.56
8054,09/25/2015 17:55:00,20.6,1,3.56
8055,09/25/2015 18:00:00,20.6,1,3.56
8056,09/25/2015 18:05:00,20.6,1,3.56
8057,09/25/2015 18:10:00,20.6,1,3.56
8058,09/25/2015 18:15:00,20.6,1,3.56
8059,09/25/2015 18:20:00,20.6,1,3.56
8060,09/25/2015 18:25:00,20.6,1,3.56
8061,09/25/2015 18:30:00,20.6,1,3.56
8062,09/25/2015 18:35:00,20.6,1,3.56
8063,09/25/2015 18:40:00,20.6,1,3.56
8064,09/25/2015 18:45:00,20.6,1,3.56
8065,09/25/2015 18:50:00,20.6,1,3.56
8066,09/25/2015 18:55:00,20.6,1,3.56
8067,09/25/2015 19:00:00,20.6,1,3.56
8068,09/25/2015 19:05:00,20.6,1,3.56
8069,09/25/2015 19:10:00,20.6,1,3.56
8070,09/25/2015 19:15:00,20.6,1,3.56
8071,09/25/2015 19:20:00,20.6,1,3.56
8072,09/25/2015 19:25:00,20.6,1,3.56
8073,09/25/2015 19:30:00,20.6,1,3.56
8074,09/25/2015 19:35:00,20.6,1,3.56
8075,09/25/2015 19:40:00,20.6,1,3.56
8076,09/25/2015 19:45:00,20.6,1,3.56
8077,09/25/2015 19:50:00,20.6,1,3.56
8078,09/25/2015 19:55:00,20.6,1,3.56
8079,09/25/2015 20:00:00,20.6,1,3.56
8080,09/25/2015 20:05:00,20.6,1,3.56
8081,09/25/2015 20:10:00,20.6,1,3.56
8082,09/25/2015 20:15:00,20.6,1,3.56
8083,09/25/2015 20:20:00,20.6,1,3.56
8084,09/25/2015 20:25:00,20.6,1,3.56
8085,09/25/2015 20:30:00,20.6,1,3.56
8086,09/25/2015 20:35:00,20.6,1,3.56
8087,09/25/2015 20:40:00,20.6,1,3.56
8088,09/25/2015 20:45:00,20.6,1,3.56
8089,09/25/2015 20:50:00,20.6,1,3.56
8090,09/25/2015 20:55:00,20.6,1,3.56
8091,09/25/2015 21:00:00,20.6,1,3.56
8092,09/25/2015 21:05:00,20.6,1,3.56
8093,09/25/2015 21:10:00,20.6,1,3.56
8094,09/25/2015 21:15:00,20.6,1,3.56
8095,09/25/2015 21:20:00,20.6,1,3.56
8096,09/25/2015 21:25:00,20.6,1,3.56
8097,09/25/2015 21:30:00,20.6,1,3.56
8098,09/25/2015 21:35:00,20.6,1,3.56
8099,09/25/2015 21:40:00,20.6,1,3.56
8100,09/25/2015 21:45:00,20.6,1,3.56
8101,09/25/2015 21:50:00,20.6,1,3.56
8102,09/25/2015 21:55:00,20.6,1,3.56
8103,09/25/2015 22:00:00,20.6,1,3.56
8104,09/25/2015 22:05:00,20.6,1,3.56
8105,09/25/2015 22:10:00,20.6,1,3.55
8106,09/25/2015 22:15:00,20.6,1,3.56
8107,09/25/2015 22:20:00,20.6,1,3.56
8108,09/25/2015 22:25:00,20.6,1,3.56
8109,09/25/2015 22:30:00,20.6,1,3.56
8110,09/25/2015 22:35:00,20.6,1,3.56
8111,09/25/2015 22:40:00,20.6,1,3.56
8112,09/25/2015 22:45:00,20.6,1,3.56
8113,09/25/2015 22:50:00,20.6,1,3.55
8114,09/25/2015 22:55:00,20.6,1,3.55
8115,09/25/2015 23:00:00,20.6,1,3.55
8116,09/25/2015 23:05:00,20.6,1,3.56
8117,09/25/2015 23:10:00,20.6,1,3.56
8118,09/25/2015 23:15:00,20.6,1,3.55
8119,09/25/2015 23:20:00,20.6,1,3.56
8120,09/25/2015 23:25:00,20.6,1,3.55
8121,09/25/2015 23:30:00,20.6,1,3.55
8122,09/25/2015 23:35:00,20.6,1,3.55
8123,09/25/2015 23:40:00,20.6,1,3.56
8124,09/25/2015 23:45:00,20.6,1,3.55
8125,09/25/2015 23:50:00,20.6,1,3.55
8126,09/25/2015 23:55:00,20.6,1,3.55
8127,09/26/2015 00:00:00,20.6,1,3.56
8128,09/26/2015 00:05:00,20.6,1,3.55
8129,09/26/2015 00:10:00,20.6,1,3.55
8130,09/26/2015 00:15:00,20.6,1,3.56
8131,09/26/2015 00:20:00,20.6,1,3.55
8132,09/26/2015 00:25:00,20.6,1,3.55
8133,09/26/2015 00:30:00,20.6,1,3.55
8134,09/26/2015 00:35:00,20.6,1,3.55
8135,09/26/2015 00:40:00,20.6,1,3.55
8136,09/26/2015 00:45:00,20.6,1,3.55
8137,09/26/2015 00:50:00,20.6,1,3.55
8138,09/26/2015 00:55:00,20.6,1,3.55
8139,09/26/2015 01:00:00,20.6,1,3.55
8140,09/26/2015 01:05:00,20.6,1,3.55
8141,09/26/2015 01:10:00,20.6,1,3.55
8142,09/26/2015 01:15:00,20.6,1,3.55
8143,09/26/2015 01:20:00,20.6,1,3.55
8144,09/26/2015 01:25:00,20.6,1,3.55
8145,09/26/2015 01:30:00,20.6,1,3.55
8146,09/26/2015 01:35:00,20.6,1,3.55
8147,09/26/2015 01:40:00,20.6,1,3.55
8148,09/26/2015 01:45:00,20.6,1,3.55
8149,09/26/2015 01:50:00,20.6,1,3.55
8150,09/26/2015 01:55:00,20.6,1,3.55
8151,09/26/2015 02:00:00,20.6,1,3.55
8152,09/26/2015 02:05:00,20.6,1,3.55
8153,09/26/2015 02:10:00,20.6,1,3.55
8154,09/26/2015 02:15:00,20.6,1,3.55
8155,09/26/2015 02:20:00,20.6,1,3.55
8156,09/26/2015 02:25:00,20.6,1,3.55
8157,09/26/2015 02:30:00,20.6,1,3.55
8158,09/26/2015 02:35:00,20.6,1,3.55
8159,09/26/2015 02:40:00,20.6,1,3.55
8160,09/26/2015 02:45:00,20.6,1,3.55
8161,09/26/2015 02:50:00,20.6,1,3.55
8162,09/26/2015 02:55:00,20.6,1,3.55
8163,09/26/2015 03:00:00,20.6,1,3.55
8164,09/26/2015 03:05:00,20.6,1,3.55
8165,09/26/2015 03:10:00,20.6,1,3.56
8166,09/26/2015 03:15:00,20.6,1,3.55
8167,09/26/2015 03:20:00,20.6,1,3.55
8168,09/26/2015 03:25:00,20.6,1,3.55
8169,09/26/2015 03:30:00,20.6,1,3.55
8170,09/26/2015 03:35:00,20.6,1,3.55
8171,09/26/2015 03:40:00,20.6,1,3.55
8172,09/26/2015 03:45:00,20.6,1,3.55
8173,09/26/2015 03:50:00,20.6,1,3.55
8174,09/26/2015 03:55:00,20.6,1,3.55
8175,09/26/2015 04:00:00,20.6,1,3.55
8176,09/26/2015 04:05:00,20.6,1,3.55
8177,09/26/2015 04:10:00,20.6,1,3.55
8178,09/26/2015 04:15:00,20.6,1,3.55
8179,09/26/2015 04:20:00,20.6,1,3.55
8180,09/26/2015 04:25:00,20.6,1,3.55
8181,09/26/2015 04:30:00,20.6,1,3.55
8182,09/26/2015 04:35:00,20.6,1,3.55
8183,09/26/2015 04:40:00,20.6,1,3.55
8184,09/26/2015 04:45:00,20.6,1,3.55
8185,09/26/2015 04:50:00,20.6,1,3.55
8186,09/26/2015 04:55:00,20.6,1,3.55
8187,09/26/2015 05:00:00,20.6,1,3.55
8188,09/26/2015 05:05:00,20.6,1,3.55
8189,09/26/2015 05:10:00,20.6,1,3.55
8190,09/26/2015 05:15:00,20.6,1,3.55
8191,09/26/2015 05:20:00,20.6,1,3.55
8192,09/26/2015 05:25:00,20.6,1,3.55
8193,09/26/2015 05:30:00,20.6,1,3.55
8194,09/26/2015 05:35:00,20.6,1,3.55
8195,09/26/2015 05:40:00,20.6,1,3.55
8196,09/26/2015 05:45:00,20.6,1,3.55
8197,09/26/2015 05:50:00,20.6,1,3.55
8198,09/26/2015 05:55:00,20.6,1,3.55
8199,09/26/2015 06:00:00,20.6,1,3.55
8200,09/26/2015 06:05:00,20.6,1,3.55
8201,09/26/2015 06:10:00,20.6,1,3.55
8202,09/26/2015 06:15:00,20.6,1,3.55
8203,09/26/2015 06:20:00,20.6,1,3.55
8204,09/26/2015 06:25:00,20.6,1,3.55
8205,09/26/2015 06:30:00,20.6,1,3.55
8206,09/26/2015 06:35:00,20.6,1,3.55
8207,09/26/2015 06:40:00,20.6,1,3.55
8208,09/26/2015 06:45:00,20.6,1,3.55
8209,09/26/2015 06:50:00,20.6,1,3.55
8210,09/26/2015 06:55:00,20.6,1,3.55
8211,09/26/2015 07:00:00,20.6,1,3.55
8212,09/26/2015 07:05:00,20.6,1,3.55
8213,09/26/2015 07:10:00,20.6,1,3.55
8214,09/26/2015 07:15:00,20.6,1,3.55
8215,09/26/2015 07:20:00,20.6,1,3.55
8216,09/26/2015 07:25:00,20.6,1,3.55
8217,09/26/2015 07:30:00,20.6,1,3.55
8218,09/26/2015 07:35:00,20.6,1,3.55
8219,09/26/2015 07:40:00,20.6,1,3.55
8220,09/26/2015 07:45:00,20.6,1,3.55
8221,09/26/2015 07:50:00,20.6,1,3.55
8222,09/26/2015 07:55:00,20.6,1,3.55
8223,09/26/2015 08:00:00,20.6,1,3.55
8224,09/26/2015 08:05:00,20.6,1,3.55
8225,09/26/2015 08:10:00,20.6,1,3.55
8226,09/26/2015 08:15:00,20.6,1,3.55
8227,09/26/2015 08:20:00,20.6,1,3.55
8228,09/26/2015 08:25:00,20.6,1,3.55
8229,09/26/2015 08:30:00,20.6,1,3.55
8230,09/26/2015 08:35:00,20.6,1,3.55
8231,09/26/2015 08:40:00,20.6,1,3.55
8232,09/26/2015 08:45:00,20.6,1,3.56
8233,09/26/2015 08:50:00,20.6,1,3.55
8234,09/26/2015 08:55:00,20.6,1,3.56
8235,09/26/2015 09:00:00,20.6,1,3.56
8236,09/26/2015 09:05:00,20.6,1,3.56
8237,09/26/2015 09:10:00,20.6,1,3.55
8238,09/26/2015 09:15:00,20.6,1,3.56
8239,09/26/2015 09:20:00,20.6,1,3.56
8240,09/26/2015 09:25:00,20.6,1,3.56
8241,09/26/2015 09:30:00,20.6,1,3.56
8242,09/26/2015 09:35:00,20.6,1,3.56
8243,09/26/2015 09:40:00,20.6,1,3.55
8244,09/26/2015 09:45:00,20.6,1,3.56
8245,09/26/2015 09:50:00,20.6,1,3.56
8246,09/26/2015 09:55:00,20.6,1,3.55
8247,09/26/2015 10:00:00,20.6,1,3.56
8248,09/26/2015 10:05:00,20.6,1,3.56
8249,09/26/2015 10:10:00,20.6,1,3.56
8250,09/26/2015 10:15:00,20.6,1,3.56
8251,09/26/2015 10:20:00,20.6,1,3.56
8252,09/26/2015 10:25:00,20.6,1,3.55
8253,09/26/2015 10:30:00,20.6,1,3.56
8254,09/26/2015 10:35:00,20.6,1,3.56
8255,09/26/2015 10:40:00,20.6,1,3.56
8256,09/26/2015 10:45:00,20.6,1,3.55
8257,09/26/2015 10:50:00,20.6,1,3.56
8258,09/26/2015 10:55:00,20.6,1,3.56
8259,09/26/2015 11:00:00,20.6,1,3.56
8260,09/26/2015 11:05:00,20.6,1,3.56
8261,09/26/2015 11:10:00,20.6,1,3.56
8262,09/26/2015 11:15:00,20.6,1,3.56
8263,09/26/2015 11:20:00,20.6,1,3.56
8264,09/26/2015 11:25:00,20.6,1,3.56
8265,09/26/2015 11:30:00,20.6,1,3.56
8266,09/26/2015 11:35:00,20.6,1,3.56
8267,09/26/2015 11:40:00,20.6,1,3.56
8268,09/26/2015 11:45:00,20.6,1,3.56
8269,09/26/2015 11:50:00,20.6,1,3.56
8270,09/26/2015 11:55:00,20.6,1,3.56
8271,09/26/2015 12:00:00,20.6,1,3.56
8272,09/26/2015 12:05:00,20.6,1,3.56
8273,09/26/2015 12:10:00,20.6,1,3.56
8274,09/26/2015 12:15:00,20.6,1,3.56
8275,09/26/2015 12:20:00,20.6,1,3.56
8276,09/26/2015 12:25:00,20.6,1,3.56
8277,09/26/2015 12:30:00,20.6,1,3.56
8278,09/26/2015 12:35:00,20.6,1,3.56
8279,09/26/2015 12:40:00,20.6,1,3.56
8280,09/26/2015 12:45:00,20.6,1,3.56
8281,09/26/2015 12:50:00,20.6,1,3.56
8282,09/26/2015 12:55:00,20.6,1,3.56
8283,09/26/2015 13:00:00,20.6,1,3.56
8284,09/26/2015 13:05:00,20.6,1,3.56
8285,09/26/2015 13:10:00,20.6,1,3.56
8286,09/26/2015 13:15:00,20.6,1,3.56
8287,09/26/2015 13:20:00,20.6,1,3.56
8288,09/26/2015 13:25:00,20.6,1,3.56
8289,09/26/2015 13:30:00,20.6,1,3.56
8290,09/26/2015 13:35:00,20.6,1,3.56
8291,09/26/2015 13:40:00,20.6,1,3.56
8292,09/26/2015 13:45:00,20.6,1,3.56
8293,09/26/2015 13:50:00,20.6,1,3.56
8294,09/26/2015 13:55:00,20.6,1,3.56
8295,09/26/2015 14:00:00,20.6,1,3.56
8296,09/26/2015 14:05:00,20.6,1,3.56
8297,09/26/2015 14:10:00,20.6,1,3.56
8298,09/26/2015 14:15:00,20.6,1,3.56
8299,09/26/2015 14:20:00,20.6,1,3.56
8300,09/26/2015 14:25:00,20.6,1,3.56
8301,09/26/2015 14:30:00,20.6,1,3.56
8302,09/26/2015 14:35:00,20.6,1,3.56
8303,09/26/2015 14:40:00,20.6,1,3.56
8304,09/26/2015 14:45:00,20.6,1,3.56
8305,09/26/2015 14:50:00,20.6,1,3.56
8306,09/26/2015 14:55:00,20.6,1,3.56
8307,09/26/2015 15:00:00,20.6,1,3.56
8308,09/26/2015 15:05:00,20.6,1,3.56
8309,09/26/2015 15:10:00,20.6,1,3.56
8310,09/26/2015 15:15:00,20.6,1,3.56
8311,09/26/2015 15:20:00,20.6,1,3.56
8312,09/26/2015 15:25:00,20.6,1,3.56
8313,09/26/2015 15:30:00,20.6,1,3.56
8314,09/26/2015 15:35:00,20.6,1,3.56
8315,09/26/2015 15:40:00,20.6,1,3.56
8316,09/26/2015 15:45:00,20.6,1,3.56
8317,09/26/2015 15:50:00,20.6,1,3.56
8318,09/26/2015 15:55:00,20.6,1,3.56
8319,09/26/2015 16:00:00,20.6,1,3.56
8320,09/26/2015 16:05:00,20.6,1,3.56
8321,09/26/2015 16:10:00,20.6,1,3.56
8322,09/26/2015 16:15:00,20.6,1,3.56
8323,09/26/2015 16:20:00,20.6,1,3.56
8324,09/26/2015 16:25:00,20.6,1,3.56
8325,09/26/2015 16:30:00,20.6,1,3.56
8326,09/26/2015 16:35:00,20.6,1,3.56
8327,09/26/2015 16:40:00,20.6,1,3.56
8328,09/26/2015 16:45:00,20.6,1,3.56
8329,09/26/2015 16:50:00,20.6,1,3.56
8330,09/26/2015 16:55:00,20.6,1,3.56
8331,09/26/2015 17:00:00,20.6,1,3.56
8332,09/26/2015 17:05:00,20.6,1,3.56
8333,09/26/2015 17:10:00,20.6,1,3.56
8334,09/26/2015 17:15:00,20.6,1,3.56
8335,09/26/2015 17:20:00,20.6,1,3.56
8336,09/26/2015 17:25:00,20.6,1,3.56
8337,09/26/2015 17:30:00,20.6,1,3.56
8338,09/26/2015 17:35:00,20.6,1,3.56
8339,09/26/2015 17:40:00,20.6,1,3.56
8340,09/26/2015 17:45:00,20.6,1,3.56
8341,09/26/2015 17:50:00,20.6,1,3.56
8342,09/26/2015 17:55:00,20.6,1,3.56
8343,09/26/2015 18:00:00,20.6,1,3.56
8344,09/26/2015 18:05:00,20.6,1,3.56
8345,09/26/2015 18:10:00,20.6,1,3.56
8346,09/26/2015 18:15:00,20.6,1,3.56
8347,09/26/2015 18:20:00,20.6,1,3.56
8348,09/26/2015 18:25:00,20.6,1,3.56
8349,09/26/2015 18:30:00,20.6,1,3.56
8350,09/26/2015 18:35:00,20.6,1,3.56
8351,09/26/2015 18:40:00,20.6,1,3.56
8352,09/26/2015 18:45:00,20.6,1,3.56
8353,09/26/2015 18:50:00,20.6,1,3.56
8354,09/26/2015 18:55:00,20.6,1,3.56
8355,09/26/2015 19:00:00,20.6,1,3.56
8356,09/26/2015 19:05:00,20.6,1,3.56
8357,09/26/2015 19:10:00,20.6,1,3.56
8358,09/26/2015 19:15:00,20.6,1,3.56
8359,09/26/2015 19:20:00,20.6,1,3.56
8360,09/26/2015 19:25:00,20.6,1,3.56
8361,09/26/2015 19:30:00,20.6,1,3.56
8362,09/26/2015 19:35:00,20.6,1,3.56
8363,09/26/2015 19:40:00,20.6,1,3.56
8364,09/26/2015 19:45:00,20.6,1,3.56
8365,09/26/2015 19:50:00,20.6,1,3.56
8366,09/26/2015 19:55:00,20.6,1,3.56
8367,09/26/2015 20:00:00,20.6,1,3.56
8368,09/26/2015 20:05:00,20.6,1,3.56
8369,09/26/2015 20:10:00,20.6,1,3.56
8370,09/26/2015 20:15:00,20.6,1,3.56
8371,09/26/2015 20:20:00,20.6,1,3.56
8372,09/26/2015 20:25:00,20.6,1,3.56
8373,09/26/2015 20:30:00,20.6,1,3.56
8374,09/26/2015 20:35:00,20.6,1,3.56
8375,09/26/2015 20:40:00,20.6,1,3.56
8376,09/26/2015 20:45:00,20.6,1,3.55
8377,09/26/2015 20:50:00,20.6,1,3.56
8378,09/26/2015 20:55:00,20.6,1,3.56
8379,09/26/2015 21:00:00,20.6,1,3.56
8380,09/26/2015 21:05:00,20.6,1,3.56
8381,09/26/2015 21:10:00,20.6,1,3.56
8382,09/26/2015 21:15:00,20.6,1,3.56
8383,09/26/2015 21:20:00,20.6,1,3.56
8384,09/26/2015 21:25:00,20.6,1,3.56
8385,09/26/2015 21:30:00,20.6,1,3.56
8386,09/26/2015 21:35:00,20.6,1,3.55
8387,09/26/2015 21:40:00,20.6,1,3.56
8388,09/26/2015 21:45:00,20.6,1,3.56
8389,09/26/2015 21:50:00,20.6,1,3.55
8390,09/26/2015 21:55:00,20.6,1,3.55
8391,09/26/2015 22:00:00,20.6,1,3.55
8392,09/26/2015 22:05:00,20.6,1,3.55
8393,09/26/2015 22:10:00,20.6,1,3.56
8394,09/26/2015 22:15:00,20.6,1,3.55
8395,09/26/2015 22:20:00,20.6,1,3.55
8396,09/26/2015 22:25:00,20.6,1,3.55
8397,09/26/2015 22:30:00,20.6,1,3.55
8398,09/26/2015 22:35:00,20.6,1,3.55
8399,09/26/2015 22:40:00,20.6,1,3.55
8400,09/26/2015 22:45:00,20.6,1,3.55
8401,09/26/2015 22:50:00,20.6,1,3.55
